"company_id","free_trial_signup_date","google_analytics_medium"
17730060,"2020-12-30","(none)"
17712405,"2020-11-06","(none)"
17722489,"2020-12-07","cpc"
17733824,"2021-01-09","(none)"
17732797,"2020-12-16","cpc"
17710382,"2020-10-27","cpc"
17737607,"2021-01-25","(none)"
17735239,"2021-01-15","(none)"
17730394,"2021-01-01","(none)"
17732087,"2021-01-04","(none)"
17719324,"2020-11-28","cpc"
17725859,"2020-12-19","email"
17735118,"2021-01-14","cpc"
17716456,"2020-11-20","(none)"
17729820,"2020-12-29","(none)"
17730390,"2021-01-01","(none)"
17722484,"2020-12-07","(none)"
17711128,"2020-10-31","cpc"
17720119,"2020-11-05","(none)"
17734096,"2021-01-10","(none)"
17719414,"2020-11-28","(none)"
17717577,"2020-11-22","cpc"
17732373,"2021-01-05","cpc"
17721966,"2020-12-06","cpc"
17721735,"2020-12-05","cpc"
17730511,"2021-01-02","cpc"
17729849,"2020-12-29","email"
17732394,"2021-01-05","cpc"
17716019,"2020-11-17","cpc"
17733266,"2021-01-08","email"
17723798,"2020-12-12","cpc"
17712197,"2020-11-04","social"
17732770,"2021-01-06","cpc"
17716570,"2020-11-20","(none)"
17723242,"2020-12-09","email"
17728490,"2020-12-27","cpc"
17711314,"2020-10-31","(none)"
17730770,"2021-01-02","(none)"
17736863,"2021-01-22","cpc"
17727025,"2020-12-22","(none)"
17734435,"2021-01-11","(none)"
17712316,"2020-10-13","organic"
17736954,"2021-01-23","cpc"
17719836,"2020-11-29","(none)"
17720709,"2020-12-01","social"
17733424,"2021-01-08","(none)"
17715532,"2020-11-16","cpc"
17735357,"2021-01-15","cpc"
17711460,"2020-11-01","cpc"
17732942,"2021-01-07","(none)"
17711615,"2020-11-01","email"
17710139,"2020-10-27","(none)"
17719344,"2020-11-28","cpc"
17710537,"2020-10-28","cpc"
17710647,"2020-10-29","cpc"
17736641,"2021-01-21","(none)"
17716022,"2020-11-17","cpc"
17711167,"2020-10-31","(none)"
17720652,"2020-12-01","(none)"
17715614,"2020-11-16","email"
17710172,"2020-10-27","(none)"
17725846,"2020-12-19","(none)"
17713688,"2020-11-10","email"
17723409,"2020-12-11","cpc"
17725582,"2020-12-18","cpc"
17725627,"2020-12-18","cpc"
17722897,"2020-12-08","cpc"
17709769,"2020-10-26","(none)"
17710073,"2020-10-27","cpc"
17715131,"2020-11-15","(none)"
17710608,"2020-10-28","cpc"
17710655,"2020-10-29","(none)"
17710788,"2020-10-30","cpc"
17712243,"2020-11-05","(none)"
17733142,"2021-01-08","(none)"
17723197,"2020-12-09","(none)"
17734846,"2021-01-12","(none)"
17711396,"2020-11-01","email"
17719387,"2020-11-28","(none)"
17721031,"2020-12-03","cpc"
17711714,"2020-11-02","social"
17718437,"2020-11-24","(none)"
17734386,"2021-01-11","(none)"
17711960,"2020-11-03","(none)"
17711672,"2020-11-02","cpc"
17712200,"2020-11-04","(none)"
17712838,"2020-11-07","(none)"
17725449,"2020-12-18","email"
17730396,"2021-01-01","cpc"
17712501,"2020-11-06","cpc"
17712579,"2020-11-07","(none)"
17727817,"2020-12-26","social"
17714833,"2020-11-14","(none)"
17712958,"2020-11-08","(none)"
17721732,"2020-12-05","email"
17712798,"2020-11-07","cpc"
17713758,"2020-11-10","cpc"
17713044,"2020-11-08","cpc"
17713341,"2020-11-09","cpc"
17719742,"2020-11-29","(none)"
17713475,"2020-11-09","email"
17713696,"2020-10-28","email"
17713783,"2020-11-10","email"
17714703,"2020-11-14","(none)"
17714732,"2020-11-14","email"
17719525,"2020-11-28","(none)"
17715191,"2020-11-15","(none)"
17715704,"2020-11-16","(none)"
17737084,"2021-01-23","cpc"
17716304,"2020-11-18","email"
17716399,"2020-11-19","cpc"
17730510,"2021-01-02","cpc"
17716552,"2020-11-20","email"
17716668,"2020-10-28","(none)"
17716672,"2020-11-20","email"
17717076,"2020-11-21","email"
17717137,"2020-10-27","email"
17724296,"2020-12-13","cpc"
17717775,"2020-11-23","(none)"
17718343,"2020-11-24","cpc"
17718363,"2020-11-24","cpc"
17718753,"2020-11-26","email"
17718772,"2020-11-23","(none)"
17718806,"2020-11-26","email"
17718825,"2020-11-26","cpc"
17718901,"2020-11-27","cpc"
17721532,"2020-12-05","(none)"
17719314,"2020-11-28","email"
17719516,"2020-11-28","(none)"
17720188,"2020-11-30","email"
17737283,"2021-01-24","(none)"
17719853,"2020-11-29","(none)"
17719910,"2020-11-29","cpc"
17719917,"2020-11-29","email"
17720590,"2020-12-01","email"
17735134,"2021-01-14","cpc"
17729462,"2020-12-28","(none)"
17720737,"2020-12-02","cpc"
17736851,"2021-01-22","email"
17721511,"2020-12-05","(none)"
17736100,"2021-01-17","(none)"
17720193,"2020-11-30","(none)"
17735426,"2021-01-15","cpc"
17721712,"2020-12-05","(none)"
17721748,"2020-12-06","cpc"
17721941,"2020-12-06","cpc"
17730432,"2021-01-01","email"
17723000,"2020-12-08","(none)"
17722134,"2020-12-06","organic"
17722141,"2020-12-06","(none)"
17725415,"2020-12-17","(none)"
17723743,"2020-12-12","(none)"
17735742,"2021-01-16","social"
17722563,"2020-12-07","(none)"
17733002,"2021-01-07","cpc"
17733826,"2021-01-09","(none)"
17722606,"2020-12-07","(none)"
17722154,"2020-12-06","cpc"
17720131,"2020-11-30","email"
17730718,"2021-01-02","social"
17723203,"2020-12-09","(none)"
17723220,"2020-12-09","cpc"
17723380,"2020-12-11","(none)"
17723312,"2020-12-10","(none)"
17723314,"2020-12-10","cpc"
17723394,"2020-12-11","(none)"
17723865,"2020-12-12","cpc"
17724230,"2020-12-13","cpc"
17736278,"2021-01-18","cpc"
17724173,"2020-12-13","(none)"
17730736,"2021-01-02","(none)"
17723818,"2020-12-12","(none)"
17730742,"2021-01-02","(none)"
17724323,"2020-12-13","(none)"
17724347,"2020-12-14","(none)"
17723881,"2020-12-12","(none)"
17733050,"2021-01-07","email"
17737080,"2021-01-23","(none)"
17736299,"2021-01-18","(none)"
17724723,"2020-12-14","cpc"
17735195,"2021-01-15","cpc"
17735161,"2021-01-14","email"
17725532,"2020-12-18","cpc"
17725291,"2020-12-16","cpc"
17736092,"2021-01-17","cpc"
17729275,"2020-12-28","cpc"
17734459,"2021-01-11","email"
17729827,"2020-12-29","cpc"
17725898,"2020-12-19","organic"
17726325,"2020-12-20","(none)"
17726129,"2020-12-20","cpc"
17734213,"2021-01-10","email"
17726906,"2020-12-22","(none)"
17726947,"2020-12-22","(none)"
17726985,"2020-12-03","(none)"
17734539,"2021-01-11","cpc"
17727196,"2020-12-23","cpc"
17732341,"2021-01-05","social"
17727958,"2020-12-26","cpc"
17727559,"2020-12-25","cpc"
17727768,"2020-12-26","(none)"
17727791,"2020-12-26","(none)"
17727792,"2020-12-26","cpc"
17727917,"2020-12-26","cpc"
17727944,"2020-12-26","cpc"
17727972,"2020-12-26","cpc"
17736817,"2021-01-22","(none)"
17729771,"2020-12-29","email"
17728424,"2020-12-27","cpc"
17728998,"2020-12-28","(none)"
17729150,"2020-12-28","cpc"
17729152,"2020-12-28","(none)"
17732304,"2021-01-05","(none)"
17730181,"2020-12-31","(none)"
17730323,"2021-01-01","cpc"
17729367,"2020-12-28","cpc"
17729416,"2020-12-03","(none)"
17729463,"2020-12-28","(none)"
17729480,"2020-12-28","cpc"
17729676,"2020-12-29","email"
17729679,"2020-12-29","email"
17729726,"2020-12-29","email"
17729770,"2020-12-29","(none)"
17729823,"2020-12-29","(none)"
17729863,"2020-12-29","cpc"
17729889,"2020-12-29","cpc"
17729894,"2020-12-30","cpc"
17730129,"2020-12-30","(none)"
17732764,"2021-01-06","cpc"
17730064,"2020-12-30","cpc"
17730109,"2020-12-30","cpc"
17730121,"2020-12-30","cpc"
17729833,"2020-12-29","cpc"
17730149,"2020-12-30","(none)"
17730151,"2020-12-31","email"
17730185,"2020-12-31","email"
17729207,"2020-12-28","cpc"
17730207,"2020-12-31","cpc"
17731736,"2021-01-04","social"
17730228,"2020-12-31","email"
17730231,"2020-12-31","(none)"
17732801,"2021-01-06","email"
17730248,"2020-12-31","(none)"
17730252,"2020-12-31","(none)"
17730253,"2020-12-31","cpc"
17730255,"2020-12-31","(none)"
17730299,"2021-01-01","social"
17736038,"2021-01-17","cpc"
17730330,"2021-01-01","email"
17730324,"2021-01-01","(none)"
17730375,"2021-01-01","(none)"
17730393,"2021-01-01","(none)"
17730413,"2021-01-01","(none)"
17730465,"2021-01-01","(none)"
17730481,"2021-01-01","(none)"
17730496,"2021-01-01","(none)"
17733942,"2021-01-10","(none)"
17730633,"2021-01-02","email"
17730685,"2021-01-02","(none)"
17730691,"2021-01-02","(none)"
17730699,"2021-01-02","organic"
17730735,"2021-01-02","(none)"
17730766,"2021-01-02","(none)"
17730783,"2021-01-02","cpc"
17733979,"2021-01-10","email"
17732908,"2021-01-07","(none)"
17731179,"2021-01-03","cpc"
17731223,"2021-01-03","(none)"
17731239,"2021-01-03","cpc"
17731490,"2021-01-03","organic"
17731561,"2021-01-03","(none)"
17731579,"2021-01-03","email"
17735705,"2021-01-16","cpc"
17731710,"2021-01-04","email"
17731767,"2021-01-04","(none)"
17731867,"2021-01-04","email"
17731872,"2021-01-04","(none)"
17731906,"2021-01-04","email"
17731947,"2021-01-04","(none)"
17732013,"2021-01-04","email"
17732024,"2021-01-04","(none)"
17732018,"2021-01-04","cpc"
17732115,"2021-01-04","(none)"
17732137,"2021-01-04","(none)"
17732260,"2021-01-05","(none)"
17734513,"2021-01-11","email"
17732526,"2021-01-05","(none)"
17732424,"2021-01-05","cpc"
17732475,"2021-01-05","(none)"
17732507,"2021-01-05","cpc"
17732515,"2021-01-05","cpc"
17732548,"2021-01-05","(none)"
17732600,"2021-01-05","email"
17737355,"2021-01-24","email"
17732616,"2021-01-05","(none)"
17732709,"2021-01-06","cpc"
17732742,"2021-01-06","(none)"
17732753,"2021-01-06","(none)"
17729790,"2020-12-29","cpc"
17732810,"2021-01-06","(none)"
17732822,"2021-01-06","(none)"
17732855,"2021-01-06","(none)"
17732920,"2021-01-07","cpc"
17732951,"2021-01-07","(none)"
17732952,"2021-01-07","cpc"
17733047,"2021-01-07","email"
17733052,"2021-01-07","email"
17733066,"2021-01-07","(none)"
17733072,"2021-01-07","email"
17733096,"2021-01-07","email"
17733113,"2021-01-08","(none)"
17733244,"2021-01-08","cpc"
17733146,"2021-01-08","(none)"
17736009,"2021-01-17","cpc"
17733193,"2021-01-08","email"
17733200,"2021-01-08","cpc"
17734843,"2021-01-12","cpc"
17734201,"2020-12-16","cpc"
17733259,"2021-01-08","cpc"
17733272,"2021-01-08","email"
17733290,"2021-01-08","email"
17733650,"2021-01-09","cpc"
17733385,"2021-01-08","email"
17733399,"2021-01-08","(none)"
17733423,"2021-01-08","(none)"
17733434,"2021-01-09","social"
17733553,"2021-01-09","(none)"
17733707,"2021-01-09","(none)"
17733779,"2021-01-09","(none)"
17733735,"2021-01-09","(none)"
17733752,"2021-01-09","cpc"
17733762,"2021-01-09","organic"
17733816,"2021-01-09","email"
17733786,"2021-01-09","(none)"
17733938,"2021-01-10","(none)"
17733978,"2021-01-10","email"
17733980,"2021-01-10","(none)"
17734211,"2021-01-10","cpc"
17734181,"2021-01-10","cpc"
17734103,"2021-01-10","email"
17734108,"2021-01-10","(none)"
17734118,"2021-01-10","cpc"
17734178,"2021-01-10","(none)"
17734235,"2021-01-10","(none)"
17734193,"2021-01-10","email"
17734203,"2021-01-10","email"
17734385,"2021-01-11","(none)"
17734476,"2021-01-11","(none)"
17734480,"2021-01-11","(none)"
17734479,"2021-01-11","cpc"
17734542,"2021-01-11","(none)"
17734554,"2021-01-11","(none)"
17734683,"2020-12-18","cpc"
17734731,"2021-01-12","email"
17734756,"2021-01-12","(none)"
17734816,"2021-01-12","email"
17734817,"2021-01-12","cpc"
17734821,"2021-01-12","social"
17734835,"2021-01-12","email"
17734956,"2021-01-13","(none)"
17734978,"2021-01-13","cpc"
17734989,"2021-01-13","cpc"
17735043,"2021-01-13","cpc"
17735050,"2021-01-13","email"
17735057,"2021-01-13","(none)"
17735063,"2021-01-14","(none)"
17735071,"2021-01-14","(none)"
17735089,"2021-01-14","(none)"
17735090,"2021-01-14","email"
17735119,"2021-01-14","(none)"
17735124,"2021-01-14","cpc"
17735157,"2021-01-14","(none)"
17735166,"2021-01-14","cpc"
17735712,"2021-01-16","email"
17735647,"2021-01-16","(none)"
17735260,"2021-01-15","(none)"
17735445,"2020-12-29","cpc"
17735451,"2021-01-15","email"
17735468,"2021-01-15","email"
17735473,"2021-01-15","(none)"
17735476,"2021-01-16","(none)"
17735619,"2021-01-16","(none)"
17735624,"2021-01-16","(none)"
17735694,"2021-01-16","email"
17735713,"2021-01-16","(none)"
17735735,"2021-01-16","email"
17735753,"2021-01-16","(none)"
17736514,"2021-01-19","(none)"
17735817,"2021-01-17","(none)"
17735993,"2021-01-17","email"
17736015,"2021-01-17","cpc"
17736068,"2021-01-17","email"
17736121,"2021-01-17","cpc"
17736132,"2021-01-17","email"
17736303,"2021-01-18","(none)"
17736789,"2021-01-22","cpc"
17736273,"2021-01-18","(none)"
17736977,"2021-01-23","cpc"
17736319,"2021-01-18","email"
17736329,"2021-01-18","organic"
17736353,"2021-01-18","cpc"
17736475,"2021-01-19","email"
17736477,"2021-01-19","(none)"
17736489,"2021-01-19","email"
17736488,"2021-01-19","email"
17736510,"2021-01-19","email"
17736834,"2021-01-22","(none)"
17736569,"2021-01-20","email"
17736571,"2021-01-20","cpc"
17736577,"2021-01-20","(none)"
17736589,"2021-01-20","email"
17736622,"2021-01-21","email"
17736631,"2021-01-21","cpc"
17736656,"2021-01-21","(none)"
17736661,"2021-01-21","cpc"
17736671,"2021-01-21","email"
17736675,"2021-01-21","email"
17736891,"2021-01-23","email"
17736707,"2021-01-22","cpc"
17736710,"2021-01-22","email"
17736712,"2021-01-22","(none)"
17736721,"2021-01-22","(none)"
17736729,"2021-01-22","(none)"
17736744,"2021-01-22","email"
17736764,"2021-01-22","(none)"
17737246,"2021-01-24","(none)"
17736795,"2021-01-22","email"
17736807,"2021-01-22","email"
17736822,"2021-01-22","cpc"
17736839,"2021-01-22","(none)"
17736860,"2021-01-22","cpc"
17736872,"2021-01-22","cpc"
17736916,"2021-01-23","(none)"
17736949,"2021-01-23","social"
17736998,"2021-01-23","(none)"
17736975,"2021-01-23","cpc"
17737024,"2021-01-23","cpc"
17737101,"2021-01-23","email"
17737114,"2021-01-24","(none)"
17737229,"2021-01-24","email"
17737238,"2021-01-24","(none)"
17737319,"2021-01-24","(none)"
17737297,"2020-12-30","email"
17737328,"2021-01-24","email"
17737330,"2021-01-24","email"
17737345,"2021-01-24","cpc"
17737342,"2021-01-24","(none)"
17737385,"2021-01-24","(none)"
17737514,"2021-01-25","cpc"
17737519,"2021-01-25","cpc"
17737532,"2021-01-25","cpc"
17737537,"2021-01-25","email"
17737580,"2021-01-25","email"
17728888,"2020-12-27","cpc"
17737567,"2021-01-25","(none)"
17737595,"2021-01-25","(none)"
17737611,"2021-01-25","email"
17737651,"2021-01-25","(none)"
17737612,"2021-01-25","email"
17737639,"2021-01-25","cpc"
17737650,"2021-01-25","cpc"
17737652,"2021-01-25","email"
17737654,"2021-01-25","email"
17737529,"2021-01-25","cpc"
17727848,"2020-12-26","(none)"
17732337,"2021-01-05","email"
17733131,"2021-01-08","cpc"
17732442,"2021-01-05","(none)"
17732445,"2021-01-05","cpc"
17732492,"2021-01-05","(none)"
17735148,"2021-01-14","email"
17732554,"2021-01-05","email"
17732558,"2021-01-05","cpc"
17732712,"2021-01-06","email"
17732741,"2021-01-06","(none)"
17732758,"2021-01-06","email"
17732761,"2021-01-06","email"
17732779,"2021-01-06","email"
17732782,"2021-01-06","cpc"
17732851,"2021-01-06","(none)"
17732859,"2021-01-06","email"
17732860,"2021-01-06","email"
17732903,"2021-01-06","email"
17732905,"2021-01-06","(none)"
17732913,"2021-01-07","cpc"
17732947,"2021-01-07","email"
17733049,"2021-01-07","email"
17733055,"2021-01-07","cpc"
17733097,"2021-01-07","(none)"
17733111,"2021-01-08","cpc"
17733118,"2021-01-08","(none)"
17737007,"2021-01-23","(none)"
17733149,"2021-01-08","(none)"
17720718,"2020-12-01","cpc"
17733228,"2021-01-08","(none)"
17733239,"2021-01-08","(none)"
17733262,"2021-01-08","(none)"
17735661,"2021-01-16","(none)"
17733326,"2021-01-08","(none)"
17733389,"2021-01-08","cpc"
17733433,"2021-01-09","(none)"
17733591,"2021-01-09","email"
17733618,"2021-01-09","(none)"
17733619,"2021-01-09","email"
17733684,"2021-01-09","email"
17733694,"2021-01-09","cpc"
17734454,"2021-01-11","cpc"
17733819,"2021-01-09","email"
17733832,"2021-01-09","(none)"
17733834,"2021-01-10","email"
17733933,"2021-01-10","(none)"
17733972,"2021-01-10","cpc"
17737648,"2021-01-25","cpc"
17733963,"2021-01-10","cpc"
17734117,"2021-01-10","(none)"
17734207,"2021-01-10","email"
17734163,"2021-01-10","(none)"
17734174,"2021-01-10","email"
17736820,"2021-01-22","(none)"
17734242,"2021-01-10","cpc"
17735047,"2021-01-13","cpc"
17734248,"2021-01-11","email"
17734961,"2021-01-13","cpc"
17734373,"2021-01-11","(none)"
17734438,"2021-01-11","(none)"
17734447,"2021-01-11","email"
17734482,"2021-01-11","(none)"
17734496,"2021-01-11","(none)"
17734521,"2021-01-11","(none)"
17734526,"2021-01-11","email"
17734536,"2021-01-11","(none)"
17734540,"2021-01-11","cpc"
17734546,"2021-01-11","email"
17734561,"2021-01-11","email"
17734568,"2021-01-11","email"
17734576,"2021-01-11","(none)"
17734701,"2021-01-12","(none)"
17734707,"2021-01-12","(none)"
17734714,"2021-01-12","cpc"
17734750,"2021-01-12","cpc"
17735648,"2021-01-16","email"
17734788,"2021-01-12","cpc"
17734804,"2021-01-12","email"
17734828,"2021-01-12","email"
17735086,"2021-01-14","cpc"
17734840,"2021-01-12","cpc"
17734847,"2021-01-13","email"
17734970,"2021-01-13","(none)"
17735069,"2021-01-14","email"
17735796,"2021-01-16","email"
17735003,"2021-01-13","email"
17735031,"2021-01-13","email"
17735188,"2021-01-15","(none)"
17735101,"2020-12-21","email"
17735088,"2021-01-14","cpc"
17735095,"2021-01-14","email"
17735131,"2021-01-14","cpc"
17735139,"2021-01-14","cpc"
17735164,"2021-01-14","email"
17735170,"2021-01-14","email"
17735185,"2021-01-15","(none)"
17735187,"2021-01-15","(none)"
17736940,"2021-01-23","(none)"
17735280,"2021-01-15","email"
17735281,"2021-01-15","email"
17735294,"2021-01-15","cpc"
17735413,"2021-01-15","email"
17735429,"2021-01-15","(none)"
17735453,"2021-01-15","(none)"
17735456,"2021-01-15","email"
17735605,"2021-01-16","cpc"
17735627,"2021-01-16","(none)"
17735652,"2021-01-16","email"
17735658,"2021-01-16","cpc"
17735679,"2021-01-16","email"
17735688,"2021-01-16","(none)"
17735724,"2021-01-16","(none)"
17735751,"2021-01-16","email"
17735757,"2021-01-16","(none)"
17736785,"2021-01-22","email"
17735764,"2021-01-16","email"
17735809,"2021-01-16","(none)"
17735816,"2021-01-17","cpc"
17735986,"2021-01-17","cpc"
17736051,"2021-01-17","email"
17736064,"2021-01-17","email"
17736355,"2021-01-18","(none)"
17736097,"2021-01-17","email"
17736124,"2021-01-17","(none)"
17736127,"2021-01-17","email"
17736134,"2021-01-18","(none)"
17736267,"2021-01-18","(none)"
17736291,"2021-01-18","(none)"
17736479,"2021-01-19","(none)"
17736351,"2021-01-18","cpc"
17736965,"2021-01-23","(none)"
17736478,"2021-01-19","cpc"
17736503,"2021-01-19","email"
17736517,"2021-01-19","email"
17736519,"2021-01-20","email"
17736526,"2021-01-20","cpc"
17737010,"2021-01-23","email"
17736539,"2021-01-20","email"
17736554,"2021-01-20","email"
17736584,"2021-01-20","cpc"
17736591,"2021-01-20","email"
17736605,"2021-01-21","cpc"
17736610,"2021-01-21","(none)"
17736655,"2021-01-21","(none)"
17736682,"2021-01-21","cpc"
17736649,"2021-01-21","cpc"
17736717,"2021-01-22","email"
17736735,"2021-01-22","email"
17736760,"2021-01-22","cpc"
17736765,"2021-01-22","cpc"
17736810,"2021-01-22","cpc"
17736803,"2021-01-22","(none)"
17736805,"2021-01-22","email"
17736809,"2021-01-22","(none)"
17736846,"2021-01-22","email"
17736847,"2021-01-22","(none)"
17736857,"2021-01-22","(none)"
17736870,"2021-01-22","email"
17736868,"2021-01-22","cpc"
17736873,"2021-01-22","email"
17736874,"2021-01-22","(none)"
17736926,"2021-01-23","cpc"
17736991,"2021-01-23","email"
17737008,"2021-01-23","email"
17737005,"2021-01-23","email"
17737030,"2021-01-23","email"
17737045,"2021-01-23","(none)"
17737056,"2021-01-23","(none)"
17737057,"2021-01-23","(none)"
17737065,"2021-01-23","(none)"
17737075,"2021-01-23","email"
17737279,"2021-01-24","(none)"
17737388,"2021-01-24","(none)"
17737112,"2021-01-24","cpc"
17737115,"2021-01-24","(none)"
17737116,"2021-01-24","(none)"
17737218,"2021-01-24","(none)"
17737244,"2021-01-24","(none)"
17737267,"2021-01-24","cpc"
17737251,"2021-01-24","(none)"
17737262,"2021-01-24","cpc"
17737264,"2021-01-24","(none)"
17737311,"2021-01-24","(none)"
17737288,"2021-01-24","email"
17737308,"2021-01-24","(none)"
17737333,"2021-01-24","cpc"
17737337,"2021-01-24","email"
17737354,"2021-01-24","email"
17737363,"2021-01-24","(none)"
17737634,"2021-01-25","email"
17737379,"2021-01-24","cpc"
17737403,"2021-01-25","(none)"
17737404,"2021-01-25","cpc"
17737520,"2021-01-25","cpc"
17737540,"2021-01-25","(none)"
17737604,"2021-01-25","(none)"
17737629,"2021-01-25","cpc"
17737638,"2021-01-25","(none)"
17737644,"2021-01-25","(none)"
17731108,"2021-01-03","(none)"
